8706     4
 
(0.4468204E+00, 0.8720725E+00)  (0.4760235E+00, 0.8560721E+00)  (0.5046761E+00, 0.8390809E+00)
(0.5327440E+00, 0.8211170E+00)  (0.5601938E+00, 0.8021999E+00)  (0.5869926E+00, 0.7823500E+00)
(0.6131083E+00, 0.7615890E+00)  (0.6385092E+00, 0.7399398E+00)  (0.6631648E+00, 0.7174262E+00)
(0.6870448E+00, 0.6940732E+00)  (0.7101204E+00, 0.6699071E+00)  (0.7323630E+00, 0.6449548E+00)
(0.7537454E+00, 0.6192444E+00)  (0.7742411E+00, 0.5928052E+00)  (0.7938245E+00, 0.5656671E+00)
(0.8124712E+00, 0.5378612E+00)  (0.8301578E+00, 0.5094192E+00)  (0.8468618E+00, 0.4803740E+00)
(0.8625620E+00, 0.4507589E+00)  (0.8772383E+00, 0.4206085E+00)  (0.8908716E+00, 0.3899576E+00)
(0.9034441E+00, 0.3588420E+00)  (0.9149394E+00, 0.3272983E+00)  (0.9253420E+00, 0.2953633E+00)
(0.9346380E+00, 0.2630747E+00)  (0.9428144E+00, 0.2304708E+00)  (0.9498600E+00, 0.1975900E+00)
(0.9557645E+00, 0.1644716E+00)  (0.9605191E+00, 0.1311549E+00)  (0.9641165E+00, 0.9767999E-01)
(0.9665506E+00, 0.6408686E-01)  (0.9678167E+00, 0.3041597E-01)  (0.9679117E+00, -0.3292031E-02)
(0.9668337E+00, -0.3699636E-01)  (0.9645823E+00, -0.7065610E-01)  (0.9611586E+00, -0.1042303E+00)
(0.9565649E+00, -0.1376779E+00)  (0.9508053E+00, -0.1709580E+00)  (0.9438851E+00, -0.2040298E+00)
(0.9358110E+00, -0.2368524E+00)  (0.9265913E+00, -0.2693855E+00)  (0.9162356E+00, -0.3015885E+00)
(0.9047551E+00, -0.3334217E+00)  (0.8921622E+00, -0.3648453E+00)  (0.8784709E+00, -0.3958200E+00)
(0.8636964E+00, -0.4263070E+00)  (0.8478555E+00, -0.4562679E+00)  (0.8309663E+00, -0.4856651E+00)
(0.8130481E+00, -0.5144613E+00)  (0.7941217E+00, -0.5426198E+00)  (0.7742093E+00, -0.5701050E+00)
(0.7533341E+00, -0.5968817E+00)  (0.7315208E+00, -0.6229154E+00)  (0.7087954E+00, -0.6481728E+00)
(0.6851848E+00, -0.6726212E+00)  (0.6607174E+00, -0.6962289E+00)  (0.6354225E+00, -0.7189652E+00)
(0.6093309E+00, -0.7408004E+00)  (0.5824741E+00, -0.7617058E+00)  (0.5548847E+00, -0.7816538E+00)
(0.5265966E+00, -0.8006180E+00)  (0.4976445E+00, -0.8185731E+00)  (0.4680639E+00, -0.8354951E+00)
(0.4378914E+00, -0.8513612E+00)  (0.4071643E+00, -0.8661498E+00)  (0.3759209E+00, -0.8798407E+00)
(0.3442001E+00, -0.8924150E+00)  (0.3120415E+00, -0.9038552E+00)  (0.2794855E+00, -0.9141453E+00)
(0.2465731E+00, -0.9232705E+00)  (0.2133457E+00, -0.9312175E+00)  (0.1798454E+00, -0.9379748E+00)
(0.1461147E+00, -0.9435319E+00)  (0.1121965E+00, -0.9478801E+00)  (0.7813400E-01, -0.9510123E+00)
(0.4397083E-01, -0.9529228E+00)  (0.9750797E-02, -0.9536074E+00)  (-0.2448211E-01, -0.9530637E+00)
(-0.5868374E-01, -0.9512907E+00)  (-0.9280989E-01, -0.9482891E+00)  (-0.1268163E+00, -0.9440610E+00)
(-0.1606588E+00, -0.9386104E+00)  (-0.1942933E+00, -0.9319426E+00)  (-0.2276758E+00, -0.9240648E+00)
(-0.2607627E+00, -0.9149855E+00)  (-0.2935103E+00, -0.9047150E+00)  (-0.3258757E+00, -0.8932650E+00)
(-0.3578160E+00, -0.8806491E+00)  (-0.3892889E+00, -0.8668821E+00)  (-0.4202527E+00, -0.8519806E+00)
(-0.4506661E+00, -0.8359625E+00)  (-0.4804884E+00, -0.8188475E+00)  (-0.5096798E+00, -0.8006565E+00)
(-0.5382010E+00, -0.7814122E+00)  (-0.5660136E+00, -0.7611385E+00)  (-0.5930799E+00, -0.7398607E+00)
(-0.6193632E+00, -0.7176058E+00)  (-0.6448279E+00, -0.6944017E+00)  (-0.6694390E+00, -0.6702782E+00)
(-0.6931630E+00, -0.6452658E+00)  (-0.7159670E+00, -0.6193968E+00)  (-0.7378198E+00, -0.5927043E+00)
(-0.7586908E+00, -0.5652229E+00)  (-0.7785512E+00, -0.5369881E+00)  (-0.7973731E+00, -0.5080366E+00)
(-0.8151299E+00, -0.4784062E+00)  (-0.8317967E+00, -0.4481357E+00)  (-0.8473497E+00, -0.4172648E+00)
(-0.8617667E+00, -0.3858342E+00)  (-0.8750268E+00, -0.3538852E+00)  (-0.8871107E+00, -0.3214602E+00)
(-0.8980007E+00, -0.2886023E+00)  (-0.9076807E+00, -0.2553552E+00)  (-0.9161359E+00, -0.2217632E+00)
(-0.9233536E+00, -0.1878713E+00)  (-0.9293223E+00, -0.1537250E+00)  (-0.9340323E+00, -0.1193701E+00)
(-0.9374758E+00, -0.8485315E-01)  (-0.9396465E+00, -0.5022065E-01)  (-0.9405399E+00, -0.1551956E-01)
(-0.9401530E+00, 0.1920295E-01)  (-0.9384849E+00, 0.5389959E-01)  (-0.9355363E+00, 0.8852299E-01)
(-0.9313096E+00, 0.1230258E+00)  (-0.9258090E+00, 0.1573606E+00)  (-0.9190404E+00, 0.1914801E+00)
(-0.9110116E+00, 0.2253375E+00)  (-0.9017321E+00, 0.2588857E+00)  (-0.8912130E+00, 0.2920785E+00)
(-0.8794673E+00, 0.3248695E+00)  (-0.8665098E+00, 0.3572132E+00)  (-0.8523567E+00, 0.3890644E+00)
(-0.8370262E+00, 0.4203785E+00)  (-0.8205381E+00, 0.4511115E+00)  (-0.8029138E+00, 0.4812202E+00)
(-0.7841763E+00, 0.5106621E+00)  (-0.7643503E+00, 0.5393955E+00)  (-0.7434619E+00, 0.5673796E+00)
(-0.7215391E+00, 0.5945746E+00)  (-0.6986111E+00, 0.6209417E+00)  (-0.6747086E+00, 0.6464430E+00)
(-0.6498639E+00, 0.6710420E+00)  (-0.6241105E+00, 0.6947032E+00)  (-0.5974834E+00, 0.7173923E+00)
(-0.5700189E+00, 0.7390763E+00)  (-0.5417545E+00, 0.7597238E+00)  (-0.5127290E+00, 0.7793043E+00)
(-0.4829822E+00, 0.7977892E+00)  (-0.4525551E+00, 0.8151510E+00)  (-0.4214900E+00, 0.8313641E+00)
(-0.3898298E+00, 0.8464041E+00)  (-0.3576185E+00, 0.8602484E+00)  (-0.3249011E+00, 0.8728760E+00)
(-0.2917234E+00, 0.8842676E+00)  (-0.2581317E+00, 0.8944056E+00)  (-0.2241734E+00, 0.9032742E+00)
(-0.1898962E+00, 0.9108591E+00)  (-0.1553485E+00, 0.9171483E+00)  (-0.1205792E+00, 0.9221310E+00)
(-0.8563776E-01, 0.9257989E+00)  (-0.5057370E-01, 0.9281450E+00)  (-0.1543706E-01, 0.9291645E+00)
(0.1972197E-01, 0.9288543E+00)  (0.5485305E-01, 0.9272135E+00)  (0.8990575E-01, 0.9242427E+00)
(0.1248297E+00, 0.9199448E+00)  (0.1595744E+00, 0.9143243E+00)  (0.1940898E+00, 0.9073878E+00)
(0.2283258E+00, 0.8991439E+00)  (0.2622327E+00, 0.8896029E+00)  (0.2957613E+00, 0.8787771E+00)
(0.3288625E+00, 0.8666807E+00)  (0.3614879E+00, 0.8533297E+00)  (0.3935899E+00, 0.8387420E+00)
(0.4251211E+00, 0.8229375E+00)  (0.4560352E+00, 0.8059376E+00)  (0.4862864E+00, 0.7877657E+00)
(0.5158301E+00, 0.7684471E+00)  (0.5446223E+00, 0.7480084E+00)  (0.5726202E+00, 0.7264783E+00)
(0.5997820E+00, 0.7038869E+00)  (0.6260671E+00, 0.6802662E+00)  (0.6514359E+00, 0.6556495E+00)
(0.6758504E+00, 0.6300718E+00)  (0.6992735E+00, 0.6035695E+00)  (0.7216698E+00, 0.5761806E+00)
(0.7430052E+00, 0.5479442E+00)  (0.7632472E+00, 0.5189011E+00)  (0.7823646E+00, 0.4890931E+00)
(0.8003280E+00, 0.4585633E+00)  (0.8171096E+00, 0.4273560E+00)  (0.8326833E+00, 0.3955167E+00)
(0.8470247E+00, 0.3630916E+00)  (0.8601112E+00, 0.3301284E+00)  (0.8719219E+00, 0.2966751E+00)
(0.8824380E+00, 0.2627810E+00)  (0.8916424E+00, 0.2284960E+00)  (0.8995199E+00, 0.1938707E+00)
(0.9060573E+00, 0.1589562E+00)  (0.9112435E+00, 0.1238044E+00)  (0.9150692E+00, 0.8846744E-01)
(0.9175272E+00, 0.5299795E-01)  (0.9186123E+00, 0.1744886E-01)  (0.9183214E+00, -0.1812666E-01)
(0.9166535E+00, -0.5367529E-01)  (0.9136095E+00, -0.8914365E-01)  (0.9091926E+00, -0.1244783E+00)
(0.9034079E+00, -0.1596261E+00)  (0.8962626E+00, -0.1945337E+00)  (0.8877660E+00, -0.2291483E+00)
(0.8779296E+00, -0.2634174E+00)  (0.8667667E+00, -0.2972888E+00)  (0.8542927E+00, -0.3307108E+00)
(0.8405253E+00, -0.3636325E+00)  (0.8254837E+00, -0.3960032E+00)  (0.8091896E+00, -0.4277734E+00)
(0.7916663E+00, -0.4588941E+00)  (0.7729392E+00, -0.4893173E+00)  (0.7530354E+00, -0.5189961E+00)
(0.7319841E+00, -0.5478842E+00)  (0.7098161E+00, -0.5759370E+00)  (0.6865641E+00, -0.6031105E+00)
(0.6622626E+00, -0.6293625E+00)  (0.6369475E+00, -0.6546516E+00)  (0.6106565E+00, -0.6789383E+00)
(0.5834291E+00, -0.7021842E+00)  (0.5553059E+00, -0.7243524E+00)  (0.5263293E+00, -0.7454079E+00)
(0.4965429E+00, -0.7653170E+00)  (0.4659917E+00, -0.7840480E+00)  (0.4347220E+00, -0.8015707E+00)
(0.4027814E+00, -0.8178567E+00)  (0.3702184E+00, -0.8328798E+00)  (0.3370828E+00, -0.8466153E+00)
(0.3034252E+00, -0.8590406E+00)  (0.2692972E+00, -0.8701351E+00)  (0.2347513E+00, -0.8798803E+00)
(0.1998407E+00, -0.8882596E+00)  (0.1646193E+00, -0.8952586E+00)  (0.1291414E+00, -0.9008649E+00)
(0.9346221E-01, -0.9050684E+00)  (0.5763701E-01, -0.9078612E+00)  (0.2172158E-01, -0.9092373E+00)
(-0.1422807E-01, -0.9091933E+00)  (-0.5015577E-01, -0.9077277E+00)  (-0.8600525E-01, -0.9048413E+00)
(-0.1217203E+00, -0.9005372E+00)  (-0.1572447E+00, -0.8948208E+00)  (-0.1925226E+00, -0.8876995E+00)
(-0.2274982E+00, -0.8791832E+00)  (-0.2621162E+00, -0.8692838E+00)  (-0.2963217E+00, -0.8580155E+00)
(-0.3300605E+00, -0.8453946E+00)  (-0.3632787E+00, -0.8314398E+00)  (-0.3959235E+00, -0.8161717E+00)
(-0.4279426E+00, -0.7996131E+00)  (-0.4592847E+00, -0.7817890E+00)  (-0.4898995E+00, -0.7627263E+00)
(-0.5197377E+00, -0.7424539E+00)  (-0.5487512E+00, -0.7210029E+00)  (-0.5768930E+00, -0.6984062E+00)
(-0.6041176E+00, -0.6746985E+00)  (-0.6303806E+00, -0.6499165E+00)  (-0.6556392E+00, -0.6240986E+00)
(-0.6798522E+00, -0.5972849E+00)  (-0.7029799E+00, -0.5695174E+00)  (-0.7249842E+00, -0.5408394E+00)
(-0.7458288E+00, -0.5112958E+00)  (-0.7654792E+00, -0.4809332E+00)  (-0.7839027E+00, -0.4497995E+00)
(-0.8010685E+00, -0.4179438E+00)  (-0.8169478E+00, -0.3854165E+00)  (-0.8315139E+00, -0.3522693E+00)
(-0.8447419E+00, -0.3185550E+00)  (-0.8566093E+00, -0.2843273E+00)  (-0.8670956E+00, -0.2496408E+00)
(-0.8761825E+00, -0.2145512E+00)  (-0.8838541E+00, -0.1791146E+00)  (-0.8900964E+00, -0.1433881E+00)
(-0.8948980E+00, -0.1074293E+00)  (-0.8982497E+00, -0.7129610E-01)  (-0.9001447E+00, -0.3504699E-01)
(-0.9005785E+00, 0.1259302E-02)  (-0.8995490E+00, 0.3756384E-01)  (-0.8970563E+00, 0.7380757E-01)
(-0.8931033E+00, 0.1099314E+00)  (-0.8876949E+00, 0.1458765E+00)  (-0.8808385E+00, 0.1815838E+00)
(-0.8725439E+00, 0.2169950E+00)  (-0.8628233E+00, 0.2520518E+00)  (-0.8516913E+00, 0.2866967E+00)
(-0.8391647E+00, 0.3208723E+00)  (-0.8252627E+00, 0.3545224E+00)  (-0.8100068E+00, 0.3875912E+00)
(-0.7934207E+00, 0.4200238E+00)  (-0.7755305E+00, 0.4517664E+00)  (-0.7563644E+00, 0.4827660E+00)
(-0.7359527E+00, 0.5129710E+00)  (-0.7143278E+00, 0.5423307E+00)  (-0.6915243E+00, 0.5707959E+00)
(-0.6675787E+00, 0.5983189E+00)  (-0.6425296E+00, 0.6248531E+00)  (-0.6164173E+00, 0.6503538E+00)
(-0.5892840E+00, 0.6747778E+00)  (-0.5611738E+00, 0.6980836E+00)  (-0.5321324E+00, 0.7202314E+00)
(-0.5022072E+00, 0.7411835E+00)  (-0.4714470E+00, 0.7609038E+00)  (-0.4399023E+00, 0.7793584E+00)
(-0.4076248E+00, 0.7965154E+00)  (-0.3746676E+00, 0.8123450E+00)  (-0.3410852E+00, 0.8268195E+00)
(-0.3069330E+00, 0.8399136E+00)  (-0.2722675E+00, 0.8516040E+00)  (-0.2371463E+00, 0.8618698E+00)
(-0.2016277E+00, 0.8706927E+00)  (-0.1657709E+00, 0.8780564E+00)  (-0.1296358E+00, 0.8839473E+00)
(-0.9328277E-01, 0.8883541E+00)  (-0.5677267E-01, 0.8912680E+00)  (-0.2016678E-01, 0.8926828E+00)
(0.1647335E-01, 0.8925946E+00)  (0.5308601E-01, 0.8910024E+00)  (0.8960942E-01, 0.8879073E+00)
(0.1259818E+00, 0.8833133E+00)  (0.1621417E+00, 0.8772267E+00)  (0.1980276E+00, 0.8696564E+00)
(0.2335785E+00, 0.8606140E+00)  (0.2687340E+00, 0.8501134E+00)  (0.3034341E+00, 0.8381710E+00)
(0.3376194E+00, 0.8248059E+00)  (0.3712313E+00, 0.8100395E+00)  (0.4042123E+00, 0.7938955E+00)
(0.4365057E+00, 0.7764003E+00)  (0.4680557E+00, 0.7575824E+00)  (0.4988080E+00, 0.7374727E+00)
(0.5287093E+00, 0.7161044E+00)  (0.5577078E+00, 0.6935128E+00)  (0.5857531E+00, 0.6697355E+00)
(0.6127963E+00, 0.6448120E+00)  (0.6387904E+00, 0.6187840E+00)  (0.6636897E+00, 0.5916952E+00)
(0.6874506E+00, 0.5635911E+00)  (0.7100312E+00, 0.5345190E+00)  (0.7313917E+00, 0.5045281E+00)
(0.7514944E+00, 0.4736690E+00)  (0.7703033E+00, 0.4419943E+00)  (0.7877850E+00, 0.4095576E+00)
(0.8039082E+00, 0.3764143E+00)  (0.8186438E+00, 0.3426211E+00)  (0.8319652E+00, 0.3082356E+00)
(0.8438480E+00, 0.2733168E+00)  (0.8542704E+00, 0.2379247E+00)  (0.8632131E+00, 0.2021202E+00)
(0.8706593E+00, 0.1659650E+00)  (0.8765947E+00, 0.1295215E+00)  (0.8810078E+00, 0.9285285E-01)
(0.8838894E+00, 0.5602246E-01)  (0.8852333E+00, 0.1909432E-01)  (0.8850358E+00, -0.1786735E-01)
(0.8832958E+00, -0.5479817E-01)  (0.8800151E+00, -0.9163369E-01)  (0.8751981E+00, -0.1283095E+00)
(0.8688517E+00, -0.1647614E+00)  (0.8609859E+00, -0.2009255E+00)  (0.8516130E+00, -0.2367382E+00)
(0.8407483E+00, -0.2721364E+00)  (0.8284093E+00, -0.3070577E+00)  (0.8146165E+00, -0.3414405E+00)
(0.7993930E+00, -0.3752239E+00)  (0.7827641E+00, -0.4083480E+00)  (0.7647580E+00, -0.4407540E+00)
(0.7454052E+00, -0.4723841E+00)  (0.7247386E+00, -0.5031819E+00)  (0.7027936E+00, -0.5330925E+00)
(0.6796077E+00, -0.5620623E+00)  (0.6552210E+00, -0.5900393E+00)  (0.6296755E+00, -0.6169731E+00)
(0.6030154E+00, -0.6428152E+00)  (0.5752871E+00, -0.6675190E+00)  (0.5465386E+00, -0.6910396E+00)
(0.5168203E+00, -0.7133343E+00)  (0.4861840E+00, -0.7343625E+00)  (0.4546834E+00, -0.7540857E+00)
(0.4223739E+00, -0.7724678E+00)  (0.3893122E+00, -0.7894749E+00)  (0.3555566E+00, -0.8050756E+00)
(0.3211667E+00, -0.8192407E+00)  (0.2862034E+00, -0.8319440E+00)  (0.2507286E+00, -0.8431613E+00)
(0.2148053E+00, -0.8528715E+00)  (0.1784975E+00, -0.8610559E+00)  (0.1418698E+00, -0.8676985E+00)
(0.1049875E+00, -0.8727863E+00)  (0.6791671E-01, -0.8763086E+00)  (0.3072368E-01, -0.8782580E+00)
(-0.6524819E-02, -0.8786296E+00)  (-0.4376187E-01, -0.8774215E+00)  (-0.8092046E-01, -0.8746344E+00)
(-0.1179336E+00, -0.8702721E+00)  (-0.1547345E+00, -0.8643412E+00)  (-0.1912565E+00, -0.8568510E+00)
(-0.2274335E+00, -0.8478139E+00)  (-0.2631998E+00, -0.8372448E+00)  (-0.2984904E+00, -0.8251616E+00)
(-0.3332411E+00, -0.8115849E+00)  (-0.3673885E+00, -0.7965381E+00)  (-0.4008701E+00, -0.7800472E+00)
(-0.4336247E+00, -0.7621411E+00)  (-0.4655923E+00, -0.7428510E+00)  (-0.4967140E+00, -0.7222108E+00)
(-0.5269326E+00, -0.7002571E+00)  (-0.5561924E+00, -0.6770286E+00)  (-0.5844392E+00, -0.6525667E+00)
(-0.6116207E+00, -0.6269149E+00)  (-0.6376866E+00, -0.6001191E+00)  (-0.6625883E+00, -0.5722273E+00)
(-0.6862792E+00, -0.5432896E+00)  (-0.7087152E+00, -0.5133580E+00)  (-0.7298542E+00, -0.4824866E+00)
(-0.7496563E+00, -0.4507310E+00)  (-0.7680842E+00, -0.4181489E+00)  (-0.7851030E+00, -0.3847994E+00)
(-0.8006803E+00, -0.3507430E+00)  (-0.8147863E+00, -0.3160417E+00)  (-0.8273938E+00, -0.2807590E+00)
(-0.8384786E+00, -0.2449592E+00)  (-0.8480188E+00, -0.2087080E+00)  (-0.8559958E+00, -0.1720716E+00)
(-0.8623935E+00, -0.1351176E+00)  (-0.8671989E+00, -0.9791375E-01)  (-0.8704017E+00, -0.6052870E-01)
(-0.8719950E+00, -0.2303144E-01)  (-0.8719743E+00, 0.1450874E-01)  (-0.8703384E+00, 0.5202233E-01)
(-0.8670891E+00, 0.8943976E-01)  (-0.8622312E+00, 0.1266915E+00)  (-0.8557724E+00, 0.1637084E+00)
(-0.8477234E+00, 0.2004213E+00)  (-0.8380980E+00, 0.2367618E+00)  (-0.8269128E+00, 0.2726620E+00)
(-0.8141874E+00, 0.3080546E+00)  (-0.7999443E+00, 0.3428732E+00)  (-0.7842090E+00, 0.3770526E+00)
(-0.7670095E+00, 0.4105283E+00)  (-0.7483770E+00, 0.4432373E+00)  (-0.7283450E+00, 0.4751178E+00)
(-0.7069501E+00, 0.5061096E+00)  (-0.6842311E+00, 0.5361538E+00)  (-0.6602297E+00, 0.5651935E+00)
(-0.6349899E+00, 0.5931733E+00)  (-0.6085580E+00, 0.6200400E+00)  (-0.5809828E+00, 0.6457423E+00)
(-0.5523153E+00, 0.6702308E+00)  (-0.5226085E+00, 0.6934587E+00)  (-0.4919176E+00, 0.7153811E+00)
(-0.4602996E+00, 0.7359558E+00)  (-0.4278134E+00, 0.7551429E+00)  (-0.3945197E+00, 0.7729052E+00)
(-0.3604807E+00, 0.7892081E+00)  (-0.3257601E+00, 0.8040195E+00)  (-0.2904232E+00, 0.8173103E+00)
(-0.2545363E+00, 0.8290542E+00)  (-0.2181670E+00, 0.8392278E+00)  (-0.1813838E+00, 0.8478106E+00)
(-0.1442563E+00, 0.8547851E+00)  (-0.1068546E+00, 0.8601367E+00)  (-0.6924960E-01, 0.8638542E+00)
(-0.3151267E-01, 0.8659292E+00)  (0.6284506E-02, 0.8663564E+00)  (0.4406999E-01, 0.8651339E+00)
(0.8177178E-01, 0.8622627E+00)  (0.1193179E+00, 0.8577470E+00)  (0.1566366E+00, 0.8515942E+00)
(0.1936563E+00, 0.8438149E+00)  (0.2303062E+00, 0.8344226E+00)  (0.2665158E+00, 0.8234340E+00)
(0.3022155E+00, 0.8108692E+00)  (0.3373365E+00, 0.7967508E+00)  (0.3718110E+00, 0.7811049E+00)
(0.4055725E+00, 0.7639602E+00)  (0.4385555E+00, 0.7453487E+00)  (0.4706961E+00, 0.7253049E+00)
(0.5019319E+00, 0.7038662E+00)  (0.5322020E+00, 0.6810730E+00)  (0.5614475E+00, 0.6569682E+00)
(0.5896113E+00, 0.6315970E+00)  (0.6166382E+00, 0.6050077E+00)  (0.6424752E+00, 0.5772505E+00)
(0.6670716E+00, 0.5483782E+00)  (0.6903788E+00, 0.5184459E+00)  (0.7123508E+00, 0.4875105E+00)
(0.7329442E+00, 0.4556312E+00)  (0.7521180E+00, 0.4228692E+00)  (0.7698340E+00, 0.3892872E+00)
(0.7860567E+00, 0.3549497E+00)  (0.8007536E+00, 0.3199230E+00)  (0.8138949E+00, 0.2842745E+00)
(0.8254540E+00, 0.2480730E+00)  (0.8354073E+00, 0.2113887E+00)  (0.8437341E+00, 0.1742925E+00)
(0.8504171E+00, 0.1368565E+00)  (0.8554421E+00, 0.9915337E-01)  (0.8587979E+00, 0.6125648E-01)
(0.8604768E+00, 0.2323971E-01)  (0.8604744E+00, -0.1482275E-01)  (0.8587895E+00, -0.5285650E-01)
(0.8554239E+00, -0.9078710E-01)  (0.8503833E+00, -0.1285402E+00)  (0.8436761E+00, -0.1660417E+00)
(0.8353145E+00, -0.2032178E+00)  (0.8253134E+00, -0.2399954E+00)  (0.8136915E+00, -0.2763019E+00)
(0.8004704E+00, -0.3120657E+00)  (0.7856750E+00, -0.3472161E+00)  (0.7693331E+00, -0.3816833E+00)
(0.7514760E+00, -0.4153991E+00)  (0.7321376E+00, -0.4482964E+00)  (0.7113551E+00, -0.4803097E+00)
(0.6891685E+00, -0.5113754E+00)  (0.6656205E+00, -0.5414312E+00)  (0.6407568E+00, -0.5704171E+00)
(0.6146255E+00, -0.5982750E+00)  (0.5872775E+00, -0.6249489E+00)  (0.5587661E+00, -0.6503852E+00)
(0.5291470E+00, -0.6745326E+00)  (0.4984781E+00, -0.6973422E+00)  (0.4668196E+00, -0.7187679E+00)
(0.4342336E+00, -0.7387660E+00)  (0.4007842E+00, -0.7572958E+00)  (0.3665374E+00, -0.7743194E+00)
(0.3315608E+00, -0.7898020E+00)  (0.2959235E+00, -0.8037114E+00)  (0.2596961E+00, -0.8160190E+00)
(0.2229505E+00, -0.8266989E+00)  (0.1857595E+00, -0.8357289E+00)  (0.1481973E+00, -0.8430896E+00)
(0.1103385E+00, -0.8487651E+00)  (0.7225882E-01, -0.8527430E+00)  (0.3403420E-01, -0.8550141E+00)
(-0.4258870E-02, -0.8555726E+00)  (-0.4254368E-01, -0.8544162E+00)  (-0.8074343E-01, -0.8515460E+00)
(-0.1187814E+00, -0.8469667E+00)  (-0.1565811E+00, -0.8406861E+00)  (-0.1940663E+00, -0.8327158E+00)
(-0.2311614E+00, -0.8230706E+00)  (-0.2677916E+00, -0.8117687E+00)  (-0.3038827E+00, -0.7988318E+00)
(-0.3393616E+00, -0.7842848E+00)  (-0.3741562E+00, -0.7681559E+00)  (-0.4081961E+00, -0.7504766E+00)
(-0.4414117E+00, -0.7312814E+00)  (-0.4737355E+00, -0.7106082E+00)  (-0.5051015E+00, -0.6884978E+00)
(-0.5354455E+00, -0.6649939E+00)  (-0.5647054E+00, -0.6401431E+00)  (-0.5928211E+00, -0.6139948E+00)
(-0.6197348E+00, -0.5866013E+00)  (-0.6453912E+00, -0.5580172E+00)  (-0.6697371E+00, -0.5282997E+00)
(-0.6927223E+00, -0.4975086E+00)  (-0.7142991E+00, -0.4657056E+00)  (-0.7344227E+00, -0.4329547E+00)
(-0.7530510E+00, -0.3993221E+00)  (-0.7701450E+00, -0.3648756E+00)  (-0.7856690E+00, -0.3296849E+00)
(-0.7995901E+00, -0.2938214E+00)  (-0.8118788E+00, -0.2573577E+00)  (-0.8225090E+00, -0.2203679E+00)
(-0.8314577E+00, -0.1829274E+00)  (-0.8387055E+00, -0.1451124E+00)  (-0.8442365E+00, -0.1070000E+00)
(-0.8480381E+00, -0.6866823E-01)  (-0.8501014E+00, -0.3019539E-01)  (-0.8504209E+00, 0.8339656E-02)
(-0.8489949E+00, 0.4685786E-01)  (-0.8458251E+00, 0.8528009E-01)  (-0.8409168E+00, 0.1235273E+00)
(-0.8342790E+00, 0.1615208E+00)  (-0.8259242E+00, 0.1991821E+00)  (-0.8158684E+00, 0.2364334E+00)
(-0.8041312E+00, 0.2731978E+00)  (-0.7907357E+00, 0.3093991E+00)  (-0.7757084E+00, 0.3449622E+00)
(-0.7590793E+00, 0.3798133E+00)  (-0.7408816E+00, 0.4138798E+00)  (-0.7211520E+00, 0.4470908E+00)
(-0.6999302E+00, 0.4793771E+00)  (-0.6772592E+00, 0.5106711E+00)  (-0.6531850E+00, 0.5409075E+00)
(-0.6277565E+00, 0.5700227E+00)  (-0.6010257E+00, 0.5979557E+00)  (-0.5730471E+00, 0.6246477E+00)
(-0.5438780E+00, 0.6500424E+00)  (-0.5135783E+00, 0.6740862E+00)  (-0.4822103E+00, 0.6967283E+00)
(-0.4498385E+00, 0.7179205E+00)  (-0.4165296E+00, 0.7376178E+00)  (-0.3823526E+00, 0.7557781E+00)
(-0.3473780E+00, 0.7723626E+00)  (-0.3116783E+00, 0.7873356E+00)  (-0.2753276E+00, 0.8006648E+00)
(-0.2384015E+00, 0.8123213E+00)  (-0.2009766E+00, 0.8222797E+00)  (-0.1631311E+00, 0.8305179E+00)
(-0.1249438E+00, 0.8370177E+00)  (-0.8649451E-01, 0.8417642E+00)  (-0.4786367E-01, 0.8447464E+00)
(-0.9132168E-02, 0.8459569E+00)  (0.2961877E-01, 0.8453919E+00)  (0.6830778E-01, 0.8430516E+00)
(0.1068535E+00, 0.8389397E+00)  (0.1451749E+00, 0.8330637E+00)  (0.1831910E+00, 0.8254348E+00)
(0.2208217E+00, 0.8160679E+00)  (0.2579874E+00, 0.8049817E+00)  (0.2946096E+00, 0.7921985E+00)
(0.3306105E+00, 0.7777440E+00)  (0.3659138E+00, 0.7616477E+00)  (0.4004446E+00, 0.7439426E+00)
(0.4341292E+00, 0.7246651E+00)  (0.4668959E+00, 0.7038549E+00)  (0.4986749E+00, 0.6815551E+00)
(0.5293981E+00, 0.6578119E+00)  (0.5589998E+00, 0.6326747E+00)  (0.5874166E+00, 0.6061960E+00)
(0.6145873E+00, 0.5784311E+00)  (0.6404535E+00, 0.5494380E+00)  (0.6649595E+00, 0.5192776E+00)
(0.6880523E+00, 0.4880133E+00)  (0.7096818E+00, 0.4557108E+00)  (0.7298011E+00, 0.4224382E+00)
(0.7483665E+00, 0.3882658E+00)  (0.7653373E+00, 0.3532659E+00)  (0.7806764E+00, 0.3175124E+00)
(0.7943500E+00, 0.2810813E+00)  (0.8063278E+00, 0.2440499E+00)  (0.8165833E+00, 0.2064968E+00)
(0.8250934E+00, 0.1685021E+00)  (0.8318388E+00, 0.1301468E+00)  (0.8368039E+00, 0.9151263E-01)
(0.8399771E+00, 0.5268222E-01)  (0.8413504E+00, 0.1373866E-01)  (0.8409197E+00, -0.2523464E-01)
(0.8386848E+00, -0.6415406E-01)  (0.8346493E+00, -0.1029360E+00)  (0.8288210E+00, -0.1414971E+00)
(0.8212110E+00, -0.1797544E+00)  (0.8118348E+00, -0.2176253E+00)  (0.8007113E+00, -0.2550281E+00)
